a,p,q,f,l,T,m,M
3800426723,88000.00000000,0.00016000,5723808424,5723808424,1767232488909,False,True
3800426724,88000.00000000,0.00069000,5723808425,5723808425,1767232489458,False,True
3800426725,87999.99000000,0.00018000,5723808426,5723808426,1767232489557,True,True
3800426726,87999.99000000,0.00006000,5723808427,5723808427,1767232489610,True,True
3800426727,88000.00000000,0.00012000,5723808428,5723808428,1767232489686,False,True
3800426728,88000.00000000,0.00010000,5723808429,5723808429,1767232489854,False,True
3800426729,88000.00000000,0.00497000,5723808430,5723808430,1767232490967,False,True
3800426730,88000.00000000,0.00200000,5723808431,5723808431,1767232490969,False,True
3800426731,87999.99000000,0.00008000,5723808432,5723808432,1767232491841,True,True
3800426732,87999.99000000,0.00010000,5723808433,5723808433,1767232492703,True,True
3800426733,87999.99000000,0.00056000,5723808434,5723808434,1767232492859,True,True
3800426734,87999.99000000,0.00016000,5723808435,5723808435,1767232493101,True,True
3800426735,88000.00000000,0.00340000,5723808436,5723808436,1767232493886,False,True
3800426736,87999.99000000,0.00087000,5723808437,5723808437,1767232493985,True,True
3800426737,88000.00000000,0.00606000,5723808438,5723808438,1767232494599,False,True
3800426738,87999.99000000,0.00071000,5723808439,5723808439,1767232494745,True,True
3800426739,88000.00000000,0.00054000,5723808440,5723808440,1767232495301,False,True
3800426740,88000.00000000,0.00021000,5723808441,5723808441,1767232495536,False,True
3800426741,88000.00000000,0.00016000,5723808442,5723808442,1767232496232,False,True
3800426742,87999.99000000,0.00007000,5723808443,5723808443,1767232496337,True,True
3800426743,88000.00000000,0.01213000,5723808444,5723808444,1767232496377,False,True
3800426744,88000.00000000,0.00007000,5723808445,5723808445,1767232496978,False,True
3800426745,88000.00000000,0.00006000,5723808446,5723808446,1767232497022,False,True
3800426746,88000.00000000,0.00027000,5723808447,5723808447,1767232497719,False,True
3800426747,87999.99000000,0.00006000,5723808448,5723808448,1767232497794,True,True
3800426748,87999.99000000,0.00219000,5723808449,5723808449,1767232497854,True,True
3800426749,87999.99000000,0.00351000,5723808450,5723808450,1767232497859,True,True
3800426750,87999.99000000,0.00920000,5723808451,5723808451,1767232497865,True,True
3800426751,88000.00000000,0.00100000,5723808452,5723808452,1767232497865,False,True
3800426752,87999.99000000,0.00409000,5723808453,5723808453,1767232497874,True,True
3800426753,87999.99000000,0.00149000,5723808454,5723808463,1767232498005,True,True
3800426754,87999.99000000,0.00065000,5723808464,5723808464,1767232498131,True,True
3800426755,87999.99000000,0.00021000,5723808465,5723808465,1767232498154,True,True
3800426756,87999.99000000,0.00192000,5723808466,5723808466,1767232498204,True,True
3800426757,88000.00000000,0.02228000,5723808467,5723808467,1767232498419,False,True
3800426758,87999.99000000,0.00065000,5723808468,5723808468,1767232498672,True,True
3800426759,87999.99000000,0.00016000,5723808469,5723808469,1767232499120,True,True
3800426760,87999.99000000,0.00045000,5723808470,5723808470,1767232499532,True,True
3800426761,88000.00000000,0.00008000,5723808471,5723808471,1767232499568,False,True
3800426762,87999.99000000,0.00144000,5723808472,5723808472,1767232499960,True,True
3800426763,87999.99000000,0.00587000,5723808473,5723808473,1767232500378,True,True
3800426764,87999.99000000,0.00090000,5723808474,5723808474,1767232500715,True,True
3800426765,88000.00000000,0.03947000,5723808475,5723808475,1767232501261,False,True
3800426766,87999.99000000,0.00259000,5723808476,5723808476,1767232501285,True,True
3800426767,88000.00000000,0.00022000,5723808477,5723808477,1767232501688,False,True
3800426768,88000.00000000,0.00016000,5723808478,5723808478,1767232502181,False,True
3800426769,87999.99000000,0.00120000,5723808479,5723808479,1767232502387,True,True
3800426770,88000.00000000,0.00021000,5723808480,5723808480,1767232502693,False,True
3800426771,88000.00000000,0.00006000,5723808481,5723808481,1767232503643,False,True
3800426772,88000.00000000,0.00005000,5723808482,5723808482,1767232503883,False,True
3800426773,87999.99000000,0.00025000,5723808483,5723808483,1767232504376,True,True
3800426774,87999.99000000,0.00032000,5723808484,5723808484,1767232504538,True,True
3800426775,87999.99000000,0.01101000,5723808485,5723808485,1767232504634,True,True
3800426776,87999.99000000,0.00016000,5723808486,5723808486,1767232504916,True,True
3800426777,87999.99000000,0.00570000,5723808487,5723808487,1767232505398,True,True
3800426778,88000.00000000,0.00186000,5723808488,5723808488,1767232505679,False,True
3800426779,88000.00000000,0.00111000,5723808489,5723808489,1767232505855,False,True
3800426780,87999.99000000,0.01000000,5723808490,5723808490,1767232506723,True,True
3800426781,87999.99000000,0.01000000,5723808491,5723808491,1767232506723,True,True
3800426782,87999.99000000,0.01362000,5723808492,5723808492,1767232506723,True,True
3800426783,87999.99000000,0.00021000,5723808493,5723808493,1767232506774,True,True
3800426784,88000.00000000,0.00016000,5723808494,5723808494,1767232507535,False,True
3800426785,88000.00000000,0.00016000,5723808495,5723808495,1767232508156,False,True
3800426786,88000.00000000,0.00039000,5723808496,5723808496,1767232508186,False,True
3800426787,87999.99000000,0.00016000,5723808497,5723808497,1767232509954,True,True
3800426788,87999.99000000,0.00605000,5723808498,5723808498,1767232511110,True,True
3800426789,88000.00000000,0.00021000,5723808499,5723808499,1767232511456,False,True
3800426790,88000.00000000,0.00016000,5723808500,5723808500,1767232512204,False,True
3800426791,87999.99000000,0.00021000,5723808501,5723808501,1767232514514,True,True
3800426792,88000.00000000,0.00013000,5723808502,5723808502,1767232514972,False,True
3800426793,88000.00000000,0.00008000,5723808503,5723808503,1767232515309,False,True
3800426794,87999.99000000,0.00585000,5723808504,5723808505,1767232515713,True,True
3800426795,87999.99000000,0.00585000,5723808506,5723808506,1767232515719,True,True
3800426796,88000.00000000,0.00147000,5723808507,5723808507,1767232516749,False,True
3800426797,88000.00000000,0.00022000,5723808508,5723808508,1767232516979,False,True
3800426798,87999.99000000,0.00100000,5723808509,5723808509,1767232516994,True,True
3800426799,88000.00000000,0.00113000,5723808510,5723808510,1767232517271,False,True
3800426800,88000.00000000,0.01175000,5723808511,5723808511,1767232518299,False,True
3800426801,88000.00000000,0.00021000,5723808512,5723808512,1767232518313,False,True
3800426802,87999.99000000,0.00016000,5723808513,5723808513,1767232518879,True,True
3800426803,88000.00000000,0.18087000,5723808514,5723808514,1767232518966,False,True
3800426804,88000.00000000,0.00093000,5723808515,5723808515,1767232520143,False,True
3800426805,88000.00000000,0.06506000,5723808516,5723808516,1767232520323,False,True
3800426806,87999.99000000,0.00021000,5723808517,5723808517,1767232520913,True,True
3800426807,87999.99000000,0.01345000,5723808518,5723808518,1767232521444,True,True
3800426808,87999.99000000,0.00031000,5723808519,5723808519,1767232521540,True,True
3800426809,87999.99000000,0.00008000,5723808520,5723808520,1767232521542,True,True
3800426810,87999.99000000,0.00568000,5723808521,5723808521,1767232522378,True,True
3800426811,87999.99000000,0.00010000,5723808522,5723808522,1767232523730,True,True
3800426812,88000.00000000,0.00224000,5723808523,5723808523,1767232523808,False,True
3800426813,88000.00000000,0.00021000,5723808524,5723808524,1767232524033,False,True
3800426814,88000.00000000,0.00105000,5723808525,5723808525,1767232524155,False,True
3800426815,87999.99000000,0.00017000,5723808526,5723808526,1767232524983,True,True
3800426816,87999.99000000,0.01400000,5723808527,5723808527,1767232526475,True,True
3800426817,87999.99000000,0.02506000,5723808528,5723808528,1767232526493,True,True
3800426818,87999.99000000,0.00021000,5723808529,5723808529,1767232527012,True,True
3800426819,87999.99000000,0.00026000,5723808530,5723808530,1767232527126,True,True
3800426820,87999.99000000,0.00031000,5723808531,5723808531,1767232527770,True,True
3800426821,88000.00000000,0.00124000,5723808532,5723808532,1767232527872,False,True
3800426822,88000.00000000,0.00520000,5723808533,5723808533,1767232528990,False,True
3800426823,88000.00000000,0.00023000,5723808534,5723808534,1767232529607,False,True
3800426824,87999.99000000,0.00088000,5723808535,5723808535,1767232530033,True,True
3800426825,87999.99000000,0.00006000,5723808536,5723808536,1767232530052,True,True
3800426826,87999.99000000,0.00056000,5723808537,5723808537,1767232530255,True,True
3800426827,88000.00000000,0.00057000,5723808538,5723808538,1767232530283,False,True
3800426828,87999.99000000,0.00077000,5723808539,5723808539,1767232531442,True,True
3800426829,88000.00000000,0.00666000,5723808540,5723808540,1767232531752,False,True
3800426830,88000.00000000,0.12104000,5723808541,5723808541,1767232531998,False,True
3800426831,88000.00000000,0.00021000,5723808542,5723808542,1767232532076,False,True
3800426832,87999.99000000,0.00009000,5723808543,5723808543,1767232532354,True,True
3800426833,87999.99000000,0.00167000,5723808544,5723808544,1767232532747,True,True
3800426834,87999.99000000,0.00021000,5723808545,5723808545,1767232533269,True,True
3800426835,88000.00000000,0.00012000,5723808546,5723808546,1767232533507,False,True
3800426836,88000.00000000,0.00100000,5723808547,5723808547,1767232534415,False,True
3800426837,88000.00000000,0.00056000,5723808548,5723808548,1767232534427,False,True
3800426838,87999.99000000,0.00007000,5723808549,5723808549,1767232534904,True,True
3800426839,87999.99000000,0.00206000,5723808550,5723808550,1767232535132,True,True
3800426840,87999.99000000,0.00021000,5723808551,5723808551,1767232535236,True,True
3800426841,88000.00000000,0.00007000,5723808552,5723808552,1767232535519,False,True
3800426842,88000.00000000,0.00568000,5723808553,5723808553,1767232535712,False,True
3800426843,87999.99000000,0.00122000,5723808554,5723808554,1767232535751,True,True
3800426844,88000.00000000,0.00053000,5723808555,5723808555,1767232536497,False,True
3800426845,88000.00000000,0.00031000,5723808556,5723808556,1767232536505,False,True
3800426846,88000.00000000,0.00620000,5723808557,5723808557,1767232538150,False,True
3800426847,88000.00000000,0.00021000,5723808558,5723808558,1767232538900,False,True
3800426848,88000.00000000,0.00021000,5723808559,5723808559,1767232540138,False,True
3800426849,87999.99000000,0.00021000,5723808560,5723808560,1767232540923,True,True
3800426850,88000.00000000,0.00012000,5723808561,5723808561,1767232541137,False,True
3800426851,87999.99000000,0.00020000,5723808562,5723808562,1767232541350,True,True
3800426852,88000.00000000,0.00011000,5723808563,5723808563,1767232541458,False,True
3800426853,87999.99000000,0.00007000,5723808564,5723808564,1767232542267,True,True
3800426854,87999.99000000,0.00014000,5723808565,5723808565,1767232543252,True,True
3800426855,88000.00000000,0.00021000,5723808566,5723808566,1767232543272,False,True
3800426856,88000.00000000,0.00011000,5723808567,5723808567,1767232543289,False,True
3800426857,88000.00000000,0.00008000,5723808568,5723808568,1767232544101,False,True
3800426858,88000.00000000,0.00512000,5723808569,5723808569,1767232545635,False,True
3800426859,87999.99000000,0.00021000,5723808570,5723808570,1767232545733,True,True
3800426860,87999.99000000,0.00020000,5723808571,5723808571,1767232545800,True,True
3800426861,87999.99000000,0.00011000,5723808572,5723808572,1767232546265,True,True
3800426862,88000.00000000,0.00537000,5723808573,5723808573,1767232547345,False,True
3800426863,87999.99000000,0.00159000,5723808574,5723808574,1767232547870,True,True
3800426864,87999.99000000,0.00113000,5723808575,5723808575,1767232548168,True,True
3800426865,88000.00000000,0.00006000,5723808576,5723808576,1767232548519,False,True
3800426866,87999.99000000,0.00008000,5723808577,5723808577,1767232548555,True,True
3800426867,87999.99000000,0.00017000,5723808578,5723808578,1767232548873,True,True
3800426868,88000.00000000,0.00959000,5723808579,5723808579,1767232549462,False,True
3800426869,88000.00000000,0.00021000,5723808580,5723808580,1767232549513,False,True
3800426870,87999.99000000,0.00006000,5723808581,5723808581,1767232549698,True,True
3800426871,88000.00000000,0.00126000,5723808582,5723808582,1767232550092,False,True
3800426872,87999.99000000,0.00021000,5723808583,5723808583,1767232552334,True,True
3800426873,88000.00000000,0.00023000,5723808584,5723808584,1767232552837,False,True
3800426874,88000.00000000,0.00103000,5723808585,5723808585,1767232553447,False,True
3800426875,88000.00000000,0.00112000,5723808586,5723808586,1767232553668,False,True
3800426876,87999.99000000,0.02001000,5723808587,5723808587,1767232554003,True,True
3800426877,87999.99000000,0.00360000,5723808588,5723808588,1767232554684,True,True
3800426878,87999.99000000,0.00017000,5723808589,5723808589,1767232554694,True,True
3800426879,88000.00000000,0.00021000,5723808590,5723808590,1767232554895,False,True
3800426880,88000.00000000,0.00065000,5723808591,5723808591,1767232555223,False,True
3800426881,87999.99000000,0.01000000,5723808592,5723808592,1767232555414,True,True
3800426882,88000.00000000,0.00009000,5723808593,5723808593,1767232555936,False,True
3800426883,87999.99000000,0.00069000,5723808594,5723808594,1767232555985,True,True
3800426884,87999.99000000,0.50000000,5723808595,5723808650,1767232556053,True,True
3800426885,87999.99000000,0.00090000,5723808651,5723808651,1767232556583,True,True
3800426886,87999.99000000,0.00016000,5723808652,5723808652,1767232556991,True,True
3800426887,88000.00000000,0.03947000,5723808653,5723808653,1767232557266,False,True
3800426888,87999.99000000,0.00021000,5723808654,5723808654,1767232557294,True,True
3800426889,88000.00000000,0.00065000,5723808655,5723808655,1767232557504,False,True
3800426890,87999.99000000,0.00026000,5723808656,5723808656,1767232558208,True,True
3800426891,88000.00000000,0.00037000,5723808657,5723808657,1767232559842,False,True
3800426892,88000.00000000,0.00186000,5723808658,5723808658,1767232559888,False,True
3800426893,88000.00000000,0.00057000,5723808659,5723808659,1767232560587,False,True
3800426894,87999.99000000,0.00013000,5723808660,5723808660,1767232560667,True,True
3800426895,88000.00000000,0.00021000,5723808661,5723808661,1767232560694,False,True
3800426896,88000.00000000,0.00340000,5723808662,5723808662,1767232560871,False,True
3800426897,87999.99000000,0.00073000,5723808663,5723808663,1767232561172,True,True
3800426898,88000.00000000,0.03946000,5723808664,5723808664,1767232561268,False,True
3800426899,88000.00000000,0.00151000,5723808665,5723808665,1767232562489,False,True
3800426900,88000.00000000,0.00652000,5723808666,5723808666,1767232563002,False,True
3800426901,87999.99000000,0.00021000,5723808667,5723808667,1767232563430,True,True
3800426902,87999.99000000,0.00070000,5723808668,5723808668,1767232563563,True,True
3800426903,87999.99000000,0.00061000,5723808669,5723808669,1767232563697,True,True
3800426904,87999.99000000,0.00006000,5723808670,5723808670,1767232563979,True,True
3800426905,88000.00000000,0.00028000,5723808671,5723808671,1767232564967,False,True
3800426906,88000.00000000,0.00021000,5723808672,5723808672,1767232565897,False,True
3800426907,87999.99000000,0.02500000,5723808673,5723808674,1767232566871,True,True
3800426908,87999.99000000,0.58767000,5723808675,5723808688,1767232567101,True,True
3800426909,88000.00000000,1.36344000,5723808689,5723808745,1767232567283,False,True
3800426910,88000.00000000,0.01097000,5723808746,5723808752,1767232567286,False,True
3800426911,88000.01000000,0.00072000,5723808753,5723808764,1767232567286,False,True
3800426912,88000.02000000,0.00614000,5723808765,5723808765,1767232567286,False,True
3800426913,88000.02000000,0.00866000,5723808766,5723808768,1767232567286,False,True
3800426914,88000.49000000,0.00006000,5723808769,5723808769,1767232567286,False,True
3800426915,88001.76000000,0.00018000,5723808770,5723808772,1767232567286,False,True
3800426916,88001.94000000,0.00006000,5723808773,5723808773,1767232567286,False,True
3800426917,88002.00000000,0.00198000,5723808774,5723808778,1767232567286,False,True
3800426918,88002.08000000,0.00051000,5723808779,5723808779,1767232567286,False,True
3800426919,88002.55000000,0.00007000,5723808780,5723808780,1767232567286,False,True
3800426920,88002.57000000,0.00006000,5723808781,5723808781,1767232567286,False,True
3800426921,88002.96000000,0.00006000,5723808782,5723808782,1767232567286,False,True
3800426922,88003.89000000,0.00018000,5723808783,5723808785,1767232567286,False,True
3800426923,88004.00000000,0.00216000,5723808786,5723808793,1767232567286,False,True
3800426924,88004.52000000,0.00018000,5723808794,5723808796,1767232567286,False,True
3800426925,88004.53000000,0.00030000,5723808797,5723808801,1767232567286,False,True
3800426926,88004.73000000,0.00014000,5723808802,5723808804,1767232567286,False,True
3800426927,88004.73000000,0.00142000,5723808805,5723808828,1767232567290,False,True
3800426928,88004.74000000,0.02604000,5723808829,5723808846,1767232567290,False,True
3800426929,88005.27000000,0.00182000,5723808847,5723808847,1767232567290,False,True
3800426930,88005.48000000,0.00007000,5723808848,5723808848,1767232567290,False,True
3800426931,88005.65000000,0.00018000,5723808849,5723808851,1767232567290,False,True
3800426932,88006.00000000,0.00234000,5723808852,5723808862,1767232567290,False,True
3800426933,88006.06000000,0.00018000,5723808863,5723808865,1767232567290,False,True
3800426934,88006.07000000,0.00012000,5723808866,5723808867,1767232567290,False,True
3800426935,88006.15000000,0.00064000,5723808868,5723808871,1767232567290,False,True
3800426936,88006.16000000,0.00300000,5723808872,5723808872,1767232567290,False,True
3800426937,88006.33000000,0.00160000,5723808873,5723808883,1767232567291,False,True
3800426938,88006.55000000,0.00008000,5723808884,5723808884,1767232567291,False,True
3800426939,88006.57000000,0.00006000,5723808885,5723808885,1767232567291,False,True
3800426940,88006.83000000,0.00018000,5723808886,5723808888,1767232567291,False,True
3800426941,88006.84000000,0.00010000,5723808889,5723808889,1767232567291,False,True
3800426942,88006.84000000,0.03528000,5723808890,5723808890,1767232567293,False,True
3800426943,88006.84000000,0.01500000,5723808891,5723808891,1767232567300,False,True
3800426944,88006.84000000,0.00724000,5723808892,5723808919,1767232567301,False,True
3800426945,88006.85000000,0.00108000,5723808920,5723808937,1767232567301,False,True
3800426946,88007.06000000,0.00018000,5723808938,5723808940,1767232567301,False,True
3800426947,88007.41000000,0.00018000,5723808941,5723808943,1767232567301,False,True
3800426948,88007.42000000,0.00038000,5723808944,5723808947,1767232567301,False,True
3800426949,88007.43000000,0.00030000,5723808948,5723808952,1767232567301,False,True
3800426950,88007.72000000,0.00012000,5723808953,5723808953,1767232567301,False,True
3800426951,88007.89000000,0.00018000,5723808954,5723808956,1767232567301,False,True
3800426952,88007.90000000,0.00012000,5723808957,5723808958,1767232567301,False,True
3800426953,88008.00000000,0.00180000,5723808959,5723808960,1767232567301,False,True
3800426954,88008.15000000,0.00018000,5723808961,5723808963,1767232567301,False,True
3800426955,88008.20000000,0.00018000,5723808964,5723808966,1767232567301,False,True
3800426956,88008.21000000,0.00306000,5723808967,5723808967,1767232567301,False,True
3800426957,88008.21000000,0.01500000,5723808968,5723808968,1767232567301,False,True
3800426958,88008.21000000,0.00827000,5723808969,5723808971,1767232567301,False,True
3800426959,88008.23000000,0.00006000,5723808972,5723808972,1767232567301,False,True
3800426960,88008.41000000,0.00007000,5723808973,5723808973,1767232567301,False,True
3800426961,88008.45000000,0.00006000,5723808974,5723808974,1767232567301,False,True
3800426962,88009.18000000,0.00018000,5723808975,5723808977,1767232567301,False,True
3800426963,88009.25000000,0.00018000,5723808978,5723808980,1767232567301,False,True
3800426964,88009.26000000,0.00006000,5723808981,5723808981,1767232567301,False,True
3800426965,88009.27000000,0.00612000,5723808982,5723808982,1767232567301,False,True
3800426966,88009.27000000,0.01500000,5723808983,5723808983,1767232567302,False,True
3800426967,88009.27000000,0.01500000,5723808984,5723808984,1767232567302,False,True
3800426968,88009.27000000,0.01500000,5723808985,5723808985,1767232567303,False,True
3800426969,88009.27000000,0.01300000,5723808986,5723808986,1767232567311,False,True
3800426970,88009.27000000,0.00630000,5723808987,5723808987,1767232567317,False,True
3800426971,88009.27000000,0.01100000,5723808988,5723808988,1767232567334,False,True
3800426972,88009.27000000,0.01000000,5723808989,5723808989,1767232568222,False,True
3800426973,88009.26000000,0.00009000,5723808990,5723808990,1767232568354,True,True
3800426974,88009.27000000,0.00009000,5723808991,5723808991,1767232568414,False,True
3800426975,88009.26000000,0.00021000,5723808992,5723808992,1767232568633,True,True
3800426976,88009.26000000,0.00022000,5723808993,5723808993,1767232568727,True,True
3800426977,88009.26000000,0.00150000,5723808994,5723808994,1767232568785,True,True
3800426978,88009.26000000,0.01153000,5723808995,5723808995,1767232568811,True,True
3800426979,88009.26000000,0.02849000,5723808996,5723808996,1767232570175,True,True
3800426980,88009.27000000,0.00450000,5723808997,5723808997,1767232570521,False,True
3800426981,88009.26000000,0.00019000,5723808998,5723808998,1767232571147,True,True
3800426982,88009.27000000,0.02871000,5723808999,5723809022,1767232571201,False,True
3800426983,88009.27000000,0.00021000,5723809023,5723809023,1767232571261,False,True
3800426984,88009.26000000,0.00266000,5723809024,5723809024,1767232571503,True,True
3800426985,88009.26000000,0.00019000,5723809025,5723809025,1767232572822,True,True
3800426986,88009.26000000,0.05795000,5723809026,5723809026,1767232572892,True,True
3800426987,88009.27000000,0.00074000,5723809027,5723809027,1767232573049,False,True
3800426988,88009.27000000,0.00012000,5723809028,5723809028,1767232573211,False,True
3800426989,88009.27000000,0.00022000,5723809029,5723809029,1767232573291,False,True
3800426990,88009.26000000,0.00309000,5723809030,5723809030,1767232573944,True,True
3800426991,88009.26000000,0.00069000,5723809031,5723809031,1767232574278,True,True
3800426992,88009.26000000,0.00009000,5723809032,5723809032,1767232574643,True,True
3800426993,88009.26000000,0.00021000,5723809033,5723809033,1767232574892,True,True
3800426994,88009.26000000,0.07944000,5723809034,5723809035,1767232575112,True,True
3800426995,88009.26000000,0.00142000,5723809036,5723809036,1767232575493,True,True
3800426996,88009.26000000,0.00781000,5723809037,5723809037,1767232575644,True,True
3800426997,88009.26000000,0.00078000,5723809038,5723809038,1767232577096,True,True
3800426998,88009.26000000,0.00436000,5723809039,5723809039,1767232577753,True,True
3800426999,88009.27000000,0.00021000,5723809040,5723809040,1767232577765,False,True
3800427000,88009.26000000,0.06819000,5723809041,5723809041,1767232579137,True,True
3800427001,88009.26000000,0.00767000,5723809042,5723809042,1767232579773,True,True
3800427002,88009.27000000,0.00012000,5723809043,5723809043,1767232579778,False,True
3800427003,88009.27000000,0.00023000,5723809044,5723809044,1767232579857,False,True
3800427004,88009.26000000,0.00012000,5723809045,5723809045,1767232579881,True,True
3800427005,88009.27000000,0.01875000,5723809046,5723809046,1767232580174,False,True
3800427006,88009.26000000,0.00893000,5723809047,5723809047,1767232580815,True,True
3800427007,88009.27000000,0.00014000,5723809048,5723809048,1767232580823,False,True
3800427008,88009.27000000,0.00012000,5723809049,5723809049,1767232580887,False,True
3800427009,88009.27000000,0.00027000,5723809050,5723809050,1767232581100,False,True
3800427010,88009.27000000,0.02531000,5723809051,5723809051,1767232581153,False,True
3800427011,88009.27000000,0.00015000,5723809052,5723809052,1767232581286,False,True
3800427012,88009.27000000,0.00120000,5723809053,5723809053,1767232581734,False,True
3800427013,88009.27000000,0.00012000,5723809054,5723809054,1767232581867,False,True
3800427014,88009.27000000,0.00114000,5723809055,5723809055,1767232582044,False,True
3800427015,88009.26000000,0.00021000,5723809056,5723809056,1767232582257,True,True
3800427016,88009.27000000,0.85693000,5723809057,5723809076,1767232582560,False,True
3800427017,88009.27000000,0.00009000,5723809077,5723809078,1767232582650,False,True
3800427018,88009.27000000,0.01000000,5723809079,5723809087,1767232582811,False,True
3800427019,88009.27000000,0.00569000,5723809088,5723809102,1767232583361,False,True
3800427020,88009.27000000,0.00012000,5723809103,5723809103,1767232584831,False,True
3800427021,88009.27000000,0.00021000,5723809104,5723809104,1767232585073,False,True
3800427022,88009.26000000,0.00570000,5723809105,5723809105,1767232585604,True,True
3800427023,88009.26000000,0.00045000,5723809106,5723809106,1767232585614,True,True
3800427024,88009.26000000,0.00570000,5723809107,5723809107,1767232585624,True,True
3800427025,88009.26000000,0.00142000,5723809108,5723809109,1767232585790,True,True
3800427026,88009.27000000,0.00682000,5723809110,5723809119,1767232586896,False,True
3800427027,88009.26000000,0.00021000,5723809120,5723809120,1767232587773,True,True
3800427028,88009.26000000,0.00200000,5723809121,5723809121,1767232588296,True,True
3800427029,88009.27000000,0.00080000,5723809122,5723809122,1767232589359,False,True
3800427030,88009.26000000,0.00012000,5723809123,5723809123,1767232590052,True,True
3800427031,88009.26000000,0.00056000,5723809124,5723809124,1767232590560,True,True
3800427032,88009.27000000,0.00031000,5723809125,5723809125,1767232591129,False,True
3800427033,88009.27000000,0.00035000,5723809126,5723809126,1767232591616,False,True
3800427034,88009.27000000,0.00021000,5723809127,5723809127,1767232591836,False,True
3800427035,88009.26000000,0.00206000,5723809128,5723809128,1767232592129,True,True
3800427036,88009.27000000,0.00037000,5723809129,5723809129,1767232593339,False,True
3800427037,88009.26000000,0.00019000,5723809130,5723809130,1767232593507,True,True
3800427038,88009.27000000,0.00069000,5723809131,5723809131,1767232593887,False,True
3800427039,88009.27000000,0.00454000,5723809132,5723809132,1767232594046,False,True
3800427040,88009.26000000,0.00021000,5723809133,5723809133,1767232594156,True,True
3800427041,88009.27000000,0.00012000,5723809134,5723809134,1767232594529,False,True
3800427042,88009.27000000,0.00056000,5723809135,5723809136,1767232595311,False,True
3800427043,88009.27000000,0.00293000,5723809137,5723809137,1767232595911,False,True
3800427044,88009.26000000,0.00012000,5723809138,5723809138,1767232598702,True,True
3800427045,88009.26000000,0.01780000,5723809139,5723809139,1767232598806,True,True
3800427046,88009.26000000,0.01000000,5723809140,5723809140,1767232599022,True,True
3800427047,88009.26000000,0.00550000,5723809141,5723809141,1767232599592,True,True
3800427048,88009.26000000,0.00028000,5723809142,5723809142,1767232599767,True,True
3800427049,88009.26000000,0.00019000,5723809143,5723809143,1767232601973,True,True
3800427050,88009.26000000,0.00027000,5723809144,5723809144,1767232602377,True,True
3800427051,88009.27000000,0.00012000,5723809145,5723809145,1767232602665,False,True
3800427052,88009.26000000,0.00022000,5723809146,5723809146,1767232603261,True,True
3800427053,88009.26000000,0.00036000,5723809147,5723809147,1767232603422,True,True
3800427054,88009.27000000,0.00102000,5723809148,5723809157,1767232604129,False,True
3800427055,88009.27000000,0.00171000,5723809158,5723809159,1767232605244,False,True
3800427056,88009.26000000,0.00012000,5723809160,5723809160,1767232606435,True,True
3800427057,88009.27000000,0.00036000,5723809161,5723809161,1767232606854,False,True
3800427058,88009.27000000,0.00005000,5723809162,5723809162,1767232607401,False,True
3800427059,88009.27000000,0.00006000,5723809163,5723809163,1767232608503,False,True
3800427060,88009.27000000,0.00021000,5723809164,5723809164,1767232609576,False,True
3800427061,88009.26000000,0.00006000,5723809165,5723809165,1767232609746,True,True
3800427062,88009.27000000,0.00012000,5723809166,5723809166,1767232609915,False,True
3800427063,88009.26000000,0.00036000,5723809167,5723809167,1767232610011,True,True
3800427064,88009.27000000,0.00098000,5723809168,5723809169,1767232610056,False,True
3800427065,88009.26000000,0.00015000,5723809170,5723809170,1767232610057,True,True
3800427066,88009.27000000,0.00025000,5723809171,5723809171,1767232611302,False,True
3800427067,88009.27000000,0.03846000,5723809172,5723809199,1767232612365,False,True
3800427068,88009.28000000,0.02033000,5723809200,5723809220,1767232612365,False,True
3800427069,88009.82000000,0.00018000,5723809221,5723809223,1767232612365,False,True
3800427070,88010.00000000,0.00342000,5723809224,5723809229,1767232612365,False,True
3800427071,88010.07000000,0.00006000,5723809230,5723809230,1767232612365,False,True
3800427072,88010.55000000,0.00018000,5723809231,5723809233,1767232612365,False,True
3800427073,88010.72000000,0.00006000,5723809234,5723809234,1767232612365,False,True
3800427074,88010.75000000,0.00007000,5723809235,5723809235,1767232612365,False,True
3800427075,88011.04000000,0.00012000,5723809236,5723809237,1767232612365,False,True
3800427076,88011.12000000,0.00018000,5723809238,5723809240,1767232612365,False,True
3800427077,88011.13000000,0.10012000,5723809241,5723809243,1767232612365,False,True
3800427078,88011.34000000,0.00007000,5723809244,5723809244,1767232612365,False,True
3800427079,88011.70000000,0.00018000,5723809245,5723809247,1767232612365,False,True
3800427080,88011.71000000,0.00018000,5723809248,5723809250,1767232612365,False,True
3800427081,88011.71000000,0.00034000,5723809251,5723809251,1767232612513,True,True
3800427082,88011.71000000,0.00006000,5723809252,5723809252,1767232612588,True,True
3800427083,88011.72000000,0.00036000,5723809253,5723809257,1767232612606,False,True
3800427084,88011.71000000,0.00021000,5723809258,5723809258,1767232612717,True,True
3800427085,88011.71000000,0.04883000,5723809259,5723809259,1767232612812,True,True
3800427086,88011.71000000,0.00012000,5723809260,5723809260,1767232613300,True,True
3800427087,88011.72000000,0.08773000,5723809261,5723809301,1767232613565,False,True
3800427088,88011.73000000,0.00066000,5723809302,5723809312,1767232613565,False,True
3800427089,88012.00000000,0.00180000,5723809313,5723809314,1767232613565,False,True
3800427090,88012.29000000,0.00018000,5723809315,5723809317,1767232613565,False,True
