a,p,q,f,l,T,m,M
1850079638,2979.00000000,0.00680000,3402572682,3402572682,1767243985631,False,True
1850079639,2978.99000000,0.58400000,3402572683,3402572683,1767243985805,True,True
1850079640,2978.99000000,0.00200000,3402572684,3402572684,1767243985805,True,True
1850079641,2978.99000000,0.31390000,3402572685,3402572685,1767243985806,True,True
1850079642,2978.99000000,0.40600000,3402572686,3402572686,1767243985806,True,True
1850079643,2978.99000000,0.34400000,3402572687,3402572687,1767243985806,True,True
1850079644,2978.99000000,0.00200000,3402572688,3402572688,1767243985806,True,True
1850079645,2978.99000000,0.67060000,3402572689,3402572689,1767243985806,True,True
1850079646,2978.99000000,0.31290000,3402572690,3402572690,1767243985806,True,True
1850079647,2978.99000000,0.05000000,3402572691,3402572691,1767243985806,True,True
1850079648,2978.99000000,0.00330000,3402572692,3402572692,1767243986645,True,True
1850079649,2979.00000000,0.46500000,3402572693,3402572693,1767243986723,False,True
1850079650,2979.00000000,0.46500000,3402572694,3402572694,1767243986738,False,True
1850079651,2979.00000000,0.23340000,3402572695,3402572695,1767243988279,False,True
1850079652,2979.00000000,0.00680000,3402572696,3402572696,1767243988590,False,True
1850079653,2979.00000000,0.46500000,3402572697,3402572697,1767243988710,False,True
1850079654,2979.00000000,0.46500000,3402572698,3402572699,1767243989151,False,True
1850079655,2979.00000000,1.00000000,3402572700,3402572700,1767243990077,False,True
1850079656,2978.99000000,0.00350000,3402572701,3402572701,1767243990084,True,True
1850079657,2979.00000000,0.01910000,3402572702,3402572711,1767243990157,False,True
1850079658,2979.00000000,0.00350000,3402572712,3402572714,1767243991730,False,True
1850079659,2979.00000000,0.00260000,3402572715,3402572716,1767243992115,False,True
1850079660,2979.00000000,0.01180000,3402572717,3402572721,1767243992565,False,True
1850079661,2978.99000000,0.00350000,3402572722,3402572722,1767243993376,True,True
1850079662,2979.00000000,0.00220000,3402572723,3402572723,1767243993906,False,True
1850079663,2979.00000000,0.00340000,3402572724,3402572725,1767243994267,False,True
1850079664,2979.00000000,0.00350000,3402572726,3402572727,1767243995108,False,True
1850079665,2979.00000000,0.06700000,3402572728,3402572729,1767243995613,False,True
1850079666,2979.00000000,0.06700000,3402572730,3402572730,1767243995613,False,True
1850079667,2979.00000000,0.46500000,3402572731,3402572731,1767243995618,False,True
1850079668,2978.99000000,0.06700000,3402572732,3402572732,1767243996031,True,True
1850079669,2978.99000000,0.00910000,3402572733,3402572733,1767243996612,True,True
1850079670,2978.99000000,0.00350000,3402572734,3402572734,1767243996648,True,True
1850079671,2979.00000000,0.06700000,3402572735,3402572735,1767243996836,False,True
1850079672,2979.00000000,0.06700000,3402572736,3402572736,1767243996837,False,True
1850079673,2979.00000000,0.46500000,3402572737,3402572737,1767243996840,False,True
1850079674,2979.00000000,0.46500000,3402572738,3402572738,1767243996840,False,True
1850079675,2979.00000000,0.46500000,3402572739,3402572739,1767243996840,False,True
1850079676,2979.00000000,0.46500000,3402572740,3402572740,1767243996841,False,True
1850079677,2979.00000000,0.46500000,3402572741,3402572741,1767243996841,False,True
1850079678,2979.00000000,0.46500000,3402572742,3402572742,1767243996841,False,True
1850079679,2979.00000000,0.46500000,3402572743,3402572743,1767243996841,False,True
1850079680,2979.00000000,0.00350000,3402572744,3402572744,1767243998208,False,True
1850079681,2979.00000000,0.15100000,3402572745,3402572745,1767243998378,False,True
1850079682,2979.00000000,0.10000000,3402572746,3402572746,1767243998378,False,True
1850079683,2979.00000000,0.40000000,3402572747,3402572747,1767243998378,False,True
1850079684,2979.00000000,0.18490000,3402572748,3402572748,1767243998963,False,True
1850079685,2979.00000000,0.20000000,3402572749,3402572749,1767243999387,False,True
1850079686,2979.00000000,0.64900000,3402572750,3402572754,1767243999387,False,True
1850079687,2979.00000000,0.10000000,3402572755,3402572755,1767243999429,False,True
1850079688,2979.00000000,0.40000000,3402572756,3402572756,1767243999429,False,True
1850079689,2979.00000000,0.46500000,3402572757,3402572757,1767243999434,False,True
1850079690,2979.00000000,0.46500000,3402572758,3402572758,1767243999434,False,True
1850079691,2979.00000000,0.09220000,3402572759,3402572795,1767243999434,False,True
1850079692,2979.01000000,0.10780000,3402572796,3402572796,1767243999434,False,True
1850079693,2979.01000000,0.18380000,3402572797,3402572810,1767243999434,False,True
1850079694,2979.02000000,0.00720000,3402572811,3402572814,1767243999434,False,True
1850079695,2979.03000000,0.08910000,3402572815,3402572818,1767243999434,False,True
1850079696,2979.04000000,0.01020000,3402572819,3402572822,1767243999434,False,True
1850079697,2979.05000000,0.00350000,3402572823,3402572824,1767243999434,False,True
1850079698,2979.06000000,0.00690000,3402572825,3402572828,1767243999434,False,True
1850079699,2979.07000000,0.00520000,3402572829,3402572831,1767243999434,False,True
1850079700,2979.08000000,0.00180000,3402572832,3402572832,1767243999434,False,True
1850079701,2979.09000000,0.01780000,3402572833,3402572834,1767243999434,False,True
1850079702,2979.10000000,0.01080000,3402572835,3402572840,1767243999434,False,True
1850079703,2979.11000000,0.12870000,3402572841,3402572841,1767243999434,False,True
1850079704,2979.11000000,0.17300000,3402572842,3402572842,1767243999434,False,True
1850079705,2979.11000000,0.46500000,3402572843,3402572843,1767243999434,False,True
1850079706,2979.11000000,0.46500000,3402572844,3402572844,1767243999434,False,True
1850079707,2979.11000000,0.46500000,3402572845,3402572845,1767243999435,False,True
1850079708,2979.11000000,0.46500000,3402572846,3402572846,1767243999436,False,True
1850079709,2979.11000000,0.10000000,3402572847,3402572847,1767243999437,False,True
1850079710,2979.11000000,0.06440000,3402572848,3402572878,1767243999833,False,True
1850079711,2979.12000000,0.03020000,3402572879,3402572895,1767243999833,False,True
1850079712,2979.14000000,0.00540000,3402572896,3402572896,1767243999833,False,True
1850079713,2979.14000000,0.05020000,3402572897,3402572909,1767243999836,False,True
1850079714,2979.15000000,0.00540000,3402572910,3402572912,1767243999836,False,True
1850079715,2979.17000000,0.00720000,3402572913,3402572916,1767243999836,False,True
1850079716,2979.18000000,0.01800000,3402572917,3402572917,1767243999838,False,True
1850079717,2979.18000000,0.01800000,3402572918,3402572918,1767243999838,False,True
1850079718,2979.18000000,0.01800000,3402572919,3402572919,1767243999838,False,True
1850079719,2979.17000000,1.00730000,3402572920,3402572921,1767243999840,True,True
1850079720,2979.17000000,1.00730000,3402572922,3402572922,1767243999848,True,True
1850079721,2979.18000000,0.05200000,3402572923,3402572948,1767243999854,False,True
1850079722,2979.19000000,0.02160000,3402572949,3402572960,1767243999854,False,True
1850079723,2979.20000000,0.01090000,3402572961,3402572966,1767243999854,False,True
1850079724,2979.21000000,0.06060000,3402572967,3402572972,1767243999854,False,True
1850079725,2979.22000000,0.00180000,3402572973,3402572973,1767243999854,False,True
1850079726,2979.24000000,0.00440000,3402572974,3402572975,1767243999854,False,True
1850079727,2979.25000000,0.00180000,3402572976,3402572976,1767243999854,False,True
1850079728,2979.26000000,0.00720000,3402572977,3402572980,1767243999854,False,True
1850079729,2979.27000000,0.00770000,3402572981,3402572981,1767243999854,False,True
1850079730,2979.26000000,0.58320000,3402572982,3402572982,1767243999856,True,True
1850079731,2979.26000000,0.00350000,3402572983,3402572983,1767244000030,True,True
1850079732,2979.27000000,0.00220000,3402572984,3402572984,1767244000093,False,True
1850079733,2979.27000000,0.08780000,3402572985,3402573024,1767244002616,False,True
1850079734,2979.28000000,0.01620000,3402573025,3402573033,1767244002616,False,True
1850079735,2979.30000000,0.00380000,3402573034,3402573035,1767244002616,False,True
1850079736,2979.31000000,0.00180000,3402573036,3402573036,1767244002616,False,True
1850079737,2979.32000000,0.00520000,3402573037,3402573039,1767244002616,False,True
1850079738,2979.33000000,0.00680000,3402573040,3402573041,1767244002616,False,True
1850079739,2979.34000000,0.00350000,3402573042,3402573043,1767244002616,False,True
1850079740,2979.35000000,0.00520000,3402573044,3402573046,1767244002616,False,True
1850079741,2979.36000000,0.00180000,3402573047,3402573047,1767244002616,False,True
1850079742,2979.37000000,0.00180000,3402573048,3402573048,1767244002616,False,True
1850079743,2979.39000000,0.01940000,3402573049,3402573051,1767244002616,False,True
1850079744,2979.40000000,0.02410000,3402573052,3402573055,1767244002616,False,True
1850079745,2979.41000000,0.00540000,3402573056,3402573058,1767244002616,False,True
1850079746,2979.42000000,0.01800000,3402573059,3402573067,1767244002661,False,True
1850079747,2979.42000000,0.01800000,3402573068,3402573078,1767244002662,False,True
1850079748,2979.42000000,0.01800000,3402573079,3402573088,1767244002662,False,True
1850079749,2979.42000000,0.03220000,3402573089,3402573105,1767244002663,False,True
1850079750,2979.43000000,0.02160000,3402573106,3402573117,1767244002663,False,True
1850079751,2979.44000000,0.00180000,3402573118,3402573118,1767244002663,False,True
1850079752,2979.45000000,0.02190000,3402573119,3402573122,1767244002663,False,True
1850079753,2979.47000000,0.00520000,3402573123,3402573125,1767244002663,False,True
1850079754,2979.48000000,0.08500000,3402573126,3402573153,1767244002670,False,True
1850079755,2979.49000000,0.03220000,3402573154,3402573171,1767244002670,False,True
1850079756,2979.50000000,0.26510000,3402573172,3402573173,1767244002670,False,True
1850079757,2979.50000000,0.00350000,3402573174,3402573174,1767244003268,False,True
1850079758,2979.49000000,0.03930000,3402573175,3402573175,1767244003287,True,True
1850079759,2979.50000000,0.02700000,3402573176,3402573176,1767244003389,False,True
1850079760,2979.50000000,0.02600000,3402573177,3402573177,1767244003390,False,True
1850079761,2979.50000000,0.02600000,3402573178,3402573178,1767244003390,False,True
1850079762,2979.50000000,0.46500000,3402573179,3402573189,1767244003391,False,True
1850079763,2979.50000000,0.00340000,3402573190,3402573191,1767244004263,False,True
1850079764,2979.50000000,0.20000000,3402573192,3402573212,1767244004458,False,True
1850079765,2979.50000000,0.26840000,3402573213,3402573218,1767244004458,False,True
1850079766,2979.50000000,0.26840000,3402573219,3402573219,1767244004458,False,True
1850079767,2979.50000000,0.42280000,3402573220,3402573235,1767244004458,False,True
1850079768,2979.51000000,0.02510000,3402573236,3402573248,1767244004458,False,True
1850079769,2979.52000000,0.01060000,3402573249,3402573254,1767244004458,False,True
1850079770,2979.53000000,0.04490000,3402573255,3402573255,1767244004458,False,True
1850079771,2979.53000000,0.00890000,3402573256,3402573257,1767244004459,False,True
1850079772,2979.54000000,0.00180000,3402573258,3402573258,1767244004459,False,True
1850079773,2979.55000000,0.00180000,3402573259,3402573259,1767244004459,False,True
1850079774,2979.56000000,0.00520000,3402573260,3402573262,1767244004459,False,True
1850079775,2979.57000000,0.01060000,3402573263,3402573268,1767244004459,False,True
1850079776,2979.58000000,0.07880000,3402573269,3402573270,1767244004459,False,True
1850079777,2979.59000000,0.00180000,3402573271,3402573271,1767244004459,False,True
1850079778,2979.60000000,0.00200000,3402573272,3402573272,1767244004459,False,True
1850079779,2979.62000000,0.00170000,3402573273,3402573273,1767244004459,False,True
1850079780,2979.64000000,0.00540000,3402573274,3402573276,1767244004459,False,True
1850079781,2979.65000000,0.28470000,3402573277,3402573277,1767244004459,False,True
1850079782,2979.65000000,0.33570000,3402573278,3402573278,1767244004459,False,True
1850079783,2979.65000000,0.21230000,3402573279,3402573314,1767244004612,False,True
1850079784,2979.66000000,0.02690000,3402573315,3402573328,1767244004612,False,True
1850079785,2979.67000000,0.00520000,3402573329,3402573331,1767244004612,False,True
1850079786,2979.70000000,0.00380000,3402573332,3402573333,1767244004612,False,True
1850079787,2979.71000000,0.03210000,3402573334,3402573337,1767244004612,False,True
1850079788,2979.72000000,0.00520000,3402573338,3402573340,1767244004612,False,True
1850079789,2979.73000000,0.00720000,3402573341,3402573344,1767244004612,False,True
1850079790,2979.74000000,0.05330000,3402573345,3402573345,1767244004612,False,True
1850079791,2979.74000000,2.18490000,3402573346,3402573358,1767244004615,False,True
1850079792,2979.74000000,0.34600000,3402573359,3402573359,1767244005044,False,True
1850079793,2979.74000000,0.34600000,3402573360,3402573360,1767244005044,False,True
1850079794,2979.74000000,0.34600000,3402573361,3402573361,1767244005044,False,True
1850079795,2979.74000000,0.34600000,3402573362,3402573362,1767244005045,False,True
1850079796,2979.74000000,0.34600000,3402573363,3402573363,1767244005046,False,True
1850079797,2979.74000000,0.16880000,3402573364,3402573364,1767244005196,False,True
1850079798,2979.74000000,0.00250000,3402573365,3402573366,1767244007310,False,True
1850079799,2979.73000000,0.00550000,3402573367,3402573367,1767244009508,True,True
1850079800,2979.74000000,0.00690000,3402573368,3402573371,1767244012094,False,True
1850079801,2979.73000000,0.01540000,3402573372,3402573373,1767244012376,True,True
1850079802,2979.73000000,0.01670000,3402573374,3402573374,1767244014537,True,True
1850079803,2979.73000000,0.02690000,3402573375,3402573375,1767244016503,True,True
1850079804,2979.74000000,0.02720000,3402573376,3402573379,1767244017286,False,True
1850079805,2979.74000000,0.00680000,3402573380,3402573381,1767244019354,False,True
1850079806,2979.73000000,0.00510000,3402573382,3402573383,1767244019454,True,True
1850079807,2979.73000000,0.29820000,3402573384,3402573409,1767244020122,True,True
1850079808,2979.74000000,0.10000000,3402573410,3402573410,1767244021509,False,True
1850079809,2979.74000000,0.37500000,3402573411,3402573420,1767244021509,False,True
1850079810,2979.74000000,0.02210000,3402573421,3402573422,1767244021631,False,True
1850079811,2979.74000000,0.01780000,3402573423,3402573423,1767244021633,False,True
1850079812,2979.74000000,0.02920000,3402573424,3402573424,1767244021638,False,True
1850079813,2979.73000000,0.01930000,3402573425,3402573426,1767244021928,True,True
